,uID,stcOri,sdcLAL,sdcAre,sscCCo,sscERI,sicCAR,mtcWNe,mdcAre,sdbAre,sdbPer,ssbCCo,ssbCor,ssbSqu,ssbERI,ssbElo,ssbCCM,ssbCCD,stbOri,stbCeA,mtbAli,mtbNDi,ltbIBD,ltcBuA
2280,2280,40.180249551312755,17.312776723622097,112.41636039117849,0.47753607198436093,0.9914430327870728,0.35667885753693834,0.16096969696982777,744.1017149099267,40.09653899278627,25.367061907182755,0.6323311489331294,4,0.05620684110773766,1.0000042978245023,0.8956795346279035,4.491069216612612,0.002138753779589489,34.10941392648817,6.070835624824582,6.842030823079299,5.033618805071619,2.967466910473382,0.9545454545454546
2281,2281,39.216773862221174,11.20668865263559,60.66058427510207,0.6149815615159627,1.0462599883855042,0.18740617586112757,0.13263750279798867,426.43474560549004,11.368168124498528,13.79012457895631,0.5822266342305549,4,0.1384566682315942,1.0001640747481992,0.6537472006347614,2.4902535471836895,0.0027579031997999356,39.68128484138643,0.4645109791652544,2.154200748102218,5.146378263858097,3.4172441653188654,1.0
2282,2282,40.24999089674287,30.328152963634032,360.92402973668936,0.49961330180446145,0.9153990372318556,0.5046865818309975,0.11727732722332758,12989.688777205754,182.15351486847905,82.54961835959529,0.5214465948677625,8,0.12766214130149045,0.6807566976746756,0.5652988137942089,8.41820010269361,2.960177750451247,41.64039039677235,1.3903995000294742,1.9261474971712276,4.248119890051984,5.9341138312378785,0.9666666666666667
2283,2283,38.490649533070666,8.641836558977074,33.220683147982946,0.5663782678515358,1.0105377284005068,0.7249768418468859,0.25486390127729125,299.7648835877817,24.08422595262074,20.09556191569465,0.5805898211701159,4,0.06315830989563764,0.9999582408656893,0.6477769783631074,3.6328158000112865,0.0016964326886746732,43.73542679316387,5.244777260093201,6.139674132914845,1.211106474633864,2.244764052694507,1.0
2284,2284,36.08462721172174,14.113376810442594,69.94737379119724,0.4471154306378616,0.9372769102713061,0.4714658866668551,0.16445592249476107,434.5017666502571,32.97780060448475,23.39102324993818,0.5928136187541885,4,1.796329713954492e-05,1.0000000195909597,0.6824226582466654,4.20800995010744,6.142765160992672e-07,34.765350973941345,1.319276237780393,3.8918091174676612,2.645191077868836,2.701556072502056,1.0
2285,2285,38.01274413030225,10.823299778314784,41.76617380287158,0.45395775026442875,0.9444622165551723,0.5861572674523552,0.17587865607345904,282.48915445907704,24.481546308231344,20.867164165139634,0.520341405870858,4,0.00949500618385457,1.0000136155461647,0.5186543394627144,3.8696427971494973,0.0002621081951697348,33.77359546267438,4.239148667627873,6.360417227225523,1.1514742393506432,2.6346844851600957,1.0
2286,2286,40.250342277355074,9.988681528735649,52.717578327341116,0.6727430770914107,1.0140273061159462,0.5414041868183489,0.20856603240628457,331.54961566447645,28.541517625346728,22.412409503470677,0.5303346375626525,4,0.027247168932834853,1.0000384364176091,0.5365900028514727,4.1381149253872405,0.0008199989710859399,43.52212550353636,3.2717832261812845,7.05135878496781,1.5532672156134566,2.2699308927638815,1.0
2287,2287,31.281700945581747,12.783413072561169,56.752283541078256,0.4421807321034108,0.9960438317103534,0.33611282069358733,0.12370632858707598,413.755100752369,19.075170101794065,17.472369787827937,0.6357311079365224,4,0.07651841376747015,0.9999986383712105,0.9681097441333584,3.089115179181801,0.0018736574419950692,42.90896332210281,11.62726237652106,4.506476800931869,3.783877628523258,3.7349898900724474,1.0
2288,2288,39.77005872946302,12.872733398794795,55.58532559250381,0.42709916541400256,0.9579213697927345,0.6531752951494555,0.12193989581862673,295.8624564813932,36.30696144986226,24.898520329223388,0.5607528556028619,4,0.095376236032223,1.000088821677529,0.5984275812207855,4.537895341490712,0.0034815905862445825,35.340983364356816,4.4290753651062005,1.8364408142715156,0.7227817110975323,2.892208276864899,1.0
2289,2289,30.23963324913123,12.116777436842996,34.64991457848369,0.3004955364566285,0.9585907962616373,0.3430283870600629,0.17150997307339136,371.53829142617536,11.885904309626218,14.225212884741131,0.5636096492269209,4,0.10601997249655781,0.9998941560939173,0.6064844141851442,2.5892709025147327,0.0020878374960008814,38.110510845238,7.870877596106766,2.0472999931464573,3.1075082290210676,3.6473964893770754,1.0
2290,2290,26.25135638168777,11.816481976844269,35.00380103109384,0.31918974618092,0.9637016217022585,0.26757824816986997,0.17748282093144896,442.5506463357352,9.366255759186778,12.966241477803809,0.5112986205799138,4,0.1129222067936908,0.9997925926986082,0.5048571650930389,2.413414955763675,0.0019378640975254201,37.28821321187078,11.036856830183012,1.393718901799069,4.090611642408331,3.4184058541963602,1.0
2291,2291,32.27687368773104,6.54073399121626,19.371736937726887,0.5765350401543221,0.9431023169676337,0.6194153832893762,0.21415514834704683,288.5471296841806,11.999151860263066,13.86342719043813,0.6269523463330995,4,0.7642777291406304,1.0001727703348247,0.927167618121167,2.4518946223757183,0.016320861862396476,33.72264524663677,1.445771558905733,1.124917102958774,0.7472394258941886,2.830515887119514,1.0
2292,2292,40.22305974546302,13.834172802875887,73.31207351773656,0.48772973015609944,0.9278528527559315,0.539379583019679,0.10816315329241752,350.87569521056383,39.5430356443048,25.322497387207513,0.619493380016096,4,0.03719356949628505,1.0000296385908283,0.7926615373646362,4.506138103097893,0.0014241338383920333,37.36926013596036,2.8537996095026585,2.598239450049469,1.971136300894646,2.904012482289727,1.0
2293,2293,44.14026808131831,15.349229509036793,83.20318552083666,0.44965239693388753,0.9760360322616204,0.5023015713040461,0.12638691061446905,468.69883312946075,41.793090824618304,26.364048538977038,0.5895132622290483,4,0.06421265692496902,0.9999655378267027,0.6741691934442104,4.748143975453665,0.0026059532447470965,39.968313472245,4.17195460907331,2.2690631181506076,3.189082704045871,3.1813026099611093,1.0
2294,2294,33.3677797464478,19.997995433419778,146.25542247855478,0.4656388045500394,1.0461605321941831,0.26316962698804797,0.14345969067705802,1799.0366760312925,38.48998497866062,24.994944992418567,0.6155320211843907,4,0.8466036718403238,0.998168327491528,0.8130155053825007,4.440036938664903,0.023725458647189075,38.16845992480424,4.800680178356437,1.846825069722714,6.805427065495207,7.013233503301554,1.0
2295,2295,36.98843178378617,18.917109615227425,106.21914398209904,0.3779230274863428,0.7546748900781193,0.5065253491468678,0.10883555151182825,703.8500362355787,53.80268899161413,30.974434837027026,0.5145650375551264,4,0.4710021830343756,1.0004847230278608,0.5129881066196086,5.749856189645293,0.01927001597092866,40.074775013634095,3.0863432298479268,3.955292998690369,2.40955252643703,5.483383166008341,1.0
2296,2296,23.190535821568517,12.04566602317784,48.295786003482306,0.4237968472516957,0.9947766088380174,0.34432646152724494,0.241627010641134,791.4256240877462,16.629517101256106,16.504187551236107,0.5930425084362969,4,1.509548898362823,1.001354452770346,0.72308202987952,2.9504641828858142,0.03713251428586835,30.19839988377808,7.007864062209563,5.110899966967689,5.065814602722866,3.0715018092292867,0.9803921568627451
2297,2297,20.54077650521164,15.81066814020751,106.4749734787814,0.5423219881395136,1.001711840583031,0.12931553049904645,0.14470915241144144,813.9546644365126,13.768867680280518,14.854171699072023,0.6283549979947657,4,0.5772940648458125,1.0001166146505374,0.9187244119421605,2.627819474114107,0.013261516055535999,37.084055319023264,16.543278813811625,3.933682010555612,6.573924154791655,5.532087931178221,1.0
2298,2298,7.627761608675552,10.584339125894708,50.774747580477445,0.5770725268330503,0.9808888957237715,0.5955321101575884,0.13756553208294292,322.7521236251745,30.237992569320642,22.025970304604627,0.6199618476654508,4,1.2364479651084679,1.000389179711183,0.8878584872011858,3.8983563503174796,0.041875565213200475,34.57030116007624,26.94253955140069,4.108687321508016,0.62404337432999,3.9524807933081845,1.0
2299,2299,0.7082447387188324,13.771981723823002,66.86622013760183,0.4488735518405528,0.9528981567121471,0.37940155140808257,0.17096326086446814,611.8690686018037,25.369147657000507,21.181330801158595,0.5245452156254106,4,0.17548469584011528,1.0002482088335867,0.5274363626086702,3.918659274614112,0.004957084867761347,37.63128118300772,36.92303644428889,3.1474328818106927,2.300134456754931,3.6597259355018616,1.0
2300,2300,44.284971573893245,7.305565769606161,21.820549985343668,0.5205567730746706,1.0362479280856067,0.4852262476315524,0.15910746506332846,406.57939103574495,10.587903590645034,13.499378533381424,0.5523649556271403,4,0.06322509332129655,1.0000847948983238,0.5802762509853399,2.4689309186534523,0.0011830635425508853,38.549783085742035,5.735188488151209,1.9824140460255535,0.9457380077581282,3.4544388396340175,1.0
2301,2301,25.37757602751563,15.851660157433733,110.74466013873769,0.5611557371356132,0.9399608740052107,0.544578126756777,0.1553272596319969,677.030020077697,60.30911956666968,31.13226244624354,0.622628124388951,4,0.7855816235637896,1.000366603861299,0.8662399262870054,5.515189097576757,0.03748508401999005,41.38407111689844,16.00649508938281,2.459141561283693,2.227308221676192,4.519848589218271,1.0
2302,2302,33.54554538592883,10.73055637643327,42.354547221400324,0.46834477647815037,0.9886241285267718,0.40925529756859336,0.14550812326840246,391.72218111267654,17.333822826477228,16.91599586775587,0.5835810746327165,4,1.5889437068912713,1.0014130533947114,0.6904945708746708,3.0352281023043197,0.039628948755030105,43.65099591833305,10.10545053240422,1.2620423371200662,1.8619565077267726,3.5023898590227893,1.0
2303,2303,38.184700669663044,13.38094523583404,54.20641108521127,0.3854669845485221,0.9968462039351881,0.6320463877552926,0.21745653954499095,416.86574235465787,34.26096631958624,25.80764054745488,0.4357201190013597,4,1.8083685550782356,1.00253373589699,0.4029461453659606,4.948241029073057,0.054758715730452816,41.513179907007185,3.3284792373441405,4.2009126973587,1.27365695225502,2.8469951041807673,1.0
2304,2304,43.70335161356332,11.39647372843697,66.57011023712545,0.6526020104649872,1.013669548221372,0.42831511645888976,0.2174022043642438,599.344125388156,28.512984518895514,21.3973882243244,0.6192158396904336,4,1.2109390474401245,1.0004795794146522,0.8737733605189668,3.7887010106328667,0.03977009926156866,44.870015722748356,1.1666641091850352,7.427944012700304,3.1935163904708115,3.2861501374538915,1.0
2305,2305,37.85569797492859,9.555640034930958,33.15328380498731,0.4622927763749013,1.014271919814283,0.5974155903402357,0.289022602802274,422.12653348641237,19.80628861607387,18.400919507482143,0.5591469275015933,4,0.09443039251901908,1.0001238715259155,0.5954367731614767,3.3554360740228875,0.002432112716017418,36.92067972991682,0.9350182450117686,4.869242909686768,1.9887795028138104,2.773336299707751,1.0
2306,2306,28.656966517527422,10.394215993584833,36.41938328855011,0.4291995237547094,0.9713611012306931,0.6270387347802953,0.22416519257045042,342.07503178611137,22.83636401873109,20.303528810457596,0.5008488022066102,4,4.295262059116393,0.9881991826821159,0.5338558646444361,3.7816239797613527,0.10636398518932016,26.72248204998425,1.9344844675431716,4.633820631256927,1.541586740524517,2.34064139743512,1.0
2307,2307,38.169635745997994,13.030849833813013,75.40227698626748,0.5653912712220317,0.9352335704179195,0.3923266763702175,0.18827000115151946,542.7093942517728,29.582324720768863,22.244179601472016,0.583001842821776,4,0.06755174090264404,1.000080241953416,0.6545989162188546,4.016720432279071,0.0021707750326141455,23.639802274949275,14.529833471048718,4.621625494039127,3.237215356545655,2.5683389307937055,0.9591836734693877
2308,2308,24.950401882071972,9.24482301360379,37.55008583341075,0.5594017879845051,1.0144454378510936,0.5445768320487354,0.16271812559796608,319.278702195185,20.448906786316922,18.09780204979677,0.6349364472036717,4,0.09897036414310989,1.0000175265914875,0.9358732141819032,3.200965177768738,0.002175194149314209,28.87672156864764,3.926319686575667,3.6991971469562515,0.8514854092354938,2.7934326781765417,0.9444444444444444
2309,2309,42.99400389552662,22.802597520754286,159.03075567298106,0.38942389630097257,0.8261596728524017,0.604451192753505,0.12672124409989524,1022.7798646839906,96.12632995102463,42.477593014866855,0.5424310555409285,6,0.025356800778605287,0.9232813297456266,0.9847731756684454,6.832330870289993,0.7921495077995195,34.18774540115936,8.806258494367256,1.9780276567650041,4.713634452349586,2.798491658690704,0.9818181818181818
2310,2310,33.99018293617502,10.021750942912561,55.36871866172664,0.7019196179002275,1.049325618397941,0.6304296371935343,0.1762434943053995,596.465205355777,34.906081217783196,23.670731999407586,0.6265869708172827,4,0.5494279772709874,1.0001974988773155,0.8865359761997518,4.1910286312416405,0.02001739131589853,33.845681753463595,0.14450118271142287,2.144199746362287,1.5687506052378037,2.8760923312237816,0.9777777777777777
2311,2311,38.36763981686373,10.404584472519465,44.3899332668913,0.522089705323026,0.9841735402241291,0.7740103630397888,0.17796067236899987,354.0449334319863,34.35826836321853,23.9661751856489,0.5772645648967049,4,0.759036182311533,1.0006219687347944,0.6529015980710626,4.326344495665616,0.026309513104321197,38.655895075371944,0.2882552585082152,2.2139469186058065,0.513916673055748,2.782036394795371,1.0
2312,2312,38.56112745106941,14.200876229919942,75.10139528616398,0.47416319411482877,0.9711097104040163,0.6001046692639338,0.16319419164890556,548.3726735784269,45.068697979463394,26.86565891157015,0.6353171380318461,4,1.0337017297531723,0.9997070045239412,0.9640572841797013,4.750995952552748,0.026896195288370894,35.31008426508933,3.2510431859800804,3.453066210573384,1.8565221167055537,3.960521842194301,0.9743589743589743
2313,2313,11.441299806144286,9.970017122850582,51.16650518615212,0.6553964199212422,1.0524317023184673,0.3975199942771392,0.2571438503871487,551.6212352479341,20.339708848780404,18.68656038612336,0.5554534977421101,4,0.09141596140484509,1.0000913379974632,0.5858729008478989,3.413846726235796,0.0021166085547642205,8.250599571014504,3.190700235129782,9.749906188042202,2.2725538490314467,2.249929526151242,1.0
2314,2314,4.955577507480541,15.786719889159786,78.76504254824913,0.40240171619893794,1.0165757464789835,0.5271474473848042,0.1838762801087999,493.0724161579678,41.52079112246502,27.789371167108897,0.4801647419660926,4,0.09454464793870798,0.9999371188175958,0.4559457670289015,5.244912472883868,0.0015109468908080304,1.6037504883871918,3.3518270190933492,6.543972238591599,2.7139331229419903,3.1668201167913073,0.975
2315,2315,1.373546327434866,15.855489950629629,104.91423448520307,0.5313555257699217,0.9896804214650963,0.6233085124589913,0.19042109461340712,772.6062966886082,65.39393543274574,32.38850954708791,0.6309189390641232,4,0.26238409093464554,0.9998664497311086,0.9081058468433273,5.732868808147879,0.01349549659786257,0.4128855087159593,0.9606608187189067,4.31232443415977,2.3843317384833576,6.787414669833953,0.9782608695652174
2316,2316,22.979823228157017,11.312119248469267,61.87815674563055,0.6156863675078731,1.0520423654542426,0.3295591270767027,0.16548117332495227,642.5867022298708,20.392511322205387,18.591325204491593,0.5689036357126253,4,0.05234473707973919,0.9998628861653246,0.6179859639834049,3.3772881133333605,0.0009077606722680595,19.39594086701561,3.5838823611414057,7.744387079758662,2.482573548106711,2.879711511456434,1.0
2317,2317,25.133486564908594,10.931379464911057,59.946636694172476,0.6387413029907766,1.021095723979761,0.6135150656688536,0.19532778520945981,544.476461865194,36.778164748052134,24.493084317587158,0.6125347315547162,4,0.04380751718130682,0.9999558967846134,0.7576192313171036,4.37096765800351,0.0012470577878810588,24.143349968045925,0.9901365968626692,6.923106425733107,1.6169585336071817,2.193996362878811,1.0
2318,2318,7.056914402625097,40.78377622935277,395.07608723602215,0.3024238180912664,0.9683941629764424,0.10525236021708849,0.07604559523329998,2685.706995214588,41.58269064692368,31.15156926138411,0.5141923271480469,8,0.1225130293586929,0.8306265614154419,0.8530717839405805,3.8230448582405754,1.270498086260629,39.36458148811383,32.30766708548873,10.643501868129118,7.341072705443941,10.339370564884886,0.9818181818181818
2319,2319,42.165640467809084,10.465382460620171,39.31867498474615,0.45708690958757897,1.0255827434542037,0.2254597480983347,0.23356276125788833,646.6149244086637,8.864778557621161,12.23299067643584,0.5727336515712704,4,0.08168762469835045,1.0001019430386289,0.6275146178582417,2.2182161736467787,0.0014244196699640021,40.90758767019668,1.2580527976124003,1.527334302700486,3.9826457181823085,3.9044361489519686,0.9523809523809523
2320,2320,35.5627647056608,8.138965120920929,27.5208130075571,0.5289723888401647,1.0424481512101875,0.3709754927697988,0.24117496002692923,622.523427332046,10.209547166903983,13.465038068599016,0.6062147710941658,7,12.956309845104062,0.9580316311118584,0.7613316122058199,2.0174030902133335,0.4076207943482204,33.00390814672929,2.5588565589315095,4.2355547841859025,2.1309852394456237,9.001933028778643,0.972972972972973
2321,2321,4.980938041073301,34.82344021649546,307.2488641395199,0.322594574298259,0.931834655022442,0.3635662327154653,0.1314204750876419,3986.7676989006004,111.70531204131107,45.2437837665321,0.49301686470918615,4,0.03717885004657617,1.0000547966138116,0.4745666081477496,8.490278308731277,0.002134348285451936,0.12476710821502479,4.8561709328582765,8.178522636521027,6.560494357398247,7.289253361802623,0.9594594594594594
2322,2322,2.777599028951414,12.067359031746935,56.34852084372692,0.4926836730399242,0.9774682011110232,0.4467980607120087,0.18782789296951305,528.1743639672451,25.176409836967387,20.83620618367854,0.5506492185190153,4,0.08100291067331966,0.999886188009254,0.5770145297391873,3.8139210002526225,0.0021591060016706454,5.7119395590192426,2.9343405300678285,2.837042011718166,2.915546825904778,5.041675526563315,0.9736842105263158
2323,2323,42.54974636322817,8.837118935622625,37.52230968248135,0.6117560626788782,1.0355649230661361,0.2246728207641172,0.16719863597561685,321.9116196301765,8.430243157947832,11.760697465521496,0.5673105527430387,4,4.235406889029711,1.0029175607518017,0.7027906817727869,2.100579275086573,0.0743088364772087,29.61028503804465,12.939461325183515,8.042100596349355,3.145422833068818,2.8069044033345807,1.0
2324,2324,35.9122157880268,14.714229053385768,67.82681842105993,0.39887474530694367,0.9829263127508411,0.642974083735481,0.1356909768538856,355.4095356917469,43.61088642697385,27.596864820138975,0.5342987886185384,4,1.0067923557818474,1.0009305925377696,0.5475201707804519,5.07819692645123,0.03876315831025983,35.46978310997089,0.44243267805590847,2.7326910615444233,1.2160207680556125,2.233881589128146,1.0
2325,2325,28.89363187741253,15.660941501485317,119.50408083940908,0.6203790448955665,1.042073451939523,0.23813237703802737,0.16528037986230693,879.4867513710817,28.457790836033066,22.61896844120106,0.5086536234852548,4,2.3386702634084635,0.997827253261126,0.5085162933891266,4.210835696138475,0.06381877865344288,30.698987335034175,1.8053554576216442,3.2515802363621793,5.976224767766135,6.872480337627794,0.9811320754716981
2326,2326,17.120633728195287,20.889458626033004,169.8468897369857,0.49557951607086675,0.9597952223598757,0.39805280027401674,0.14337492983173736,805.5402006993086,67.60803007763931,37.49930137150191,0.397821782513829,4,0.03444894355959249,0.9997920765727407,0.3513302353040828,7.354136848471715,0.0019569268317454576,25.00821238424909,7.887578656053805,5.734029974951409,4.526888501359067,7.2600592626969815,0.9565217391304348
2327,2327,37.285919781082384,10.534457513966577,59.66295589947928,0.6845269209937941,1.0282069838433732,0.48640465695550095,0.1662991641087335,504.52054431003876,29.0203395972374,22.30387143419156,0.5569774396990532,4,0.0561691239190516,0.9998383019807137,0.5904465681557288,4.071244699924232,0.0013166016443348165,32.67437837684062,4.611541404241763,1.4692034859096523,2.4573161378700994,2.9333358839562838,0.9591836734693877
2328,2328,23.322796338080934,10.526687995081584,42.882675398180815,0.4927294148817515,1.0244660118422833,0.2836935341868828,0.14881180182629927,269.28208376260307,12.165537739098808,13.97805243129319,0.6301410810639928,4,0.1552040573636937,1.000072448608704,0.8821847541976199,2.4756452895554286,0.003327855038677548,32.503731893629364,9.18093555554843,2.8425904015380112,2.8628539803271114,2.8611981536409847,1.0
2329,2329,18.013301523106065,25.052845054281708,183.89659557696626,0.37305228389667505,0.8173781053027848,0.38176282667515943,0.10111006326340595,1907.8501741664518,70.20488414340126,46.74502130445546,0.2974697021850996,6,1.7529733088685877,0.7707505063489873,0.46310638252500413,7.647981637729018,1.2899819251772129,23.97783065536875,5.964529132262683,7.175986168019992,5.010650213473208,11.944533547183855,0.9622641509433962
2330,2330,28.476422326194097,7.981405436329853,21.911527643641474,0.43794949583660836,0.9343952399201816,0.44986610305225777,0.19859942912088438,216.08790883455637,9.85725355296681,12.896520850199066,0.5169607650793316,4,9.308263735432988,0.9774814271692739,0.8402253324773524,2.310579201922783,0.17658870422255443,25.501656857754824,2.974765468439273,8.068642381682139,1.387246153648411,1.7783526322615115,0.9761904761904762
2331,2331,31.019017125430324,11.31835661462786,64.68079509686468,0.6428634308413624,1.0400988853241597,0.34041090997560064,0.191841951722265,478.09911364280214,22.018048316869077,19.153691781221937,0.5879250855264314,4,0.0045412492179579544,1.0000052718894885,0.6675744635624684,3.4525309693245227,0.0001263670802305103,38.63173985487914,7.612722729448819,5.21115413754043,3.6711851594819653,2.5050338934597747,1.0
2332,2332,29.002225392139934,11.552877755374713,63.894736756729934,0.6095296662828347,1.0258703335680046,0.4499026076050001,0.19250312822206928,365.4206186127375,28.746408679087846,21.71709980313039,0.6049827473626136,4,0.08383675542102864,1.000083492509554,0.7271873130688469,3.886360693968596,0.002705780975471145,31.14924975858648,2.1470243664465443,4.2247535786138,3.2885450956105142,2.4029601296394025,1.0
2333,2333,2.87848323597521,13.512680733031592,40.24553536780698,0.2806369140982198,0.899439981313478,0.32561262001933,0.16257669705060174,458.8534597592876,13.10445421519224,14.528827809005378,0.6272231539781715,4,0.0847769595621557,1.0000510715250739,0.8475615777943031,2.576953535752673,0.0018810826597245648,38.55178144095052,35.67329820497531,15.470241783699882,2.475340705565187,3.4168227312578225,0.9428571428571428
2334,2334,30.762547952000943,11.94464889023488,59.52221471686581,0.5311808678985839,0.9904579125898185,0.25727867014175726,0.18908246122476902,563.1252210015222,15.313796246247367,17.122497705888396,0.5194909288882315,6,0.18592008877116228,0.9258329243623824,0.7269327106583765,2.4907033683254123,0.7098264199690539,28.86141670312145,1.9011312488794943,5.028798840935376,4.02875771945462,2.726482862624813,0.96
2335,2335,28.04524797025386,15.08054560819386,92.78256879948943,0.5194483871063036,0.9676332148131088,0.3725032473567549,0.198507362063408,588.7003309307987,34.56180817591134,24.06553524062795,0.5696692389769257,4,1.403920291207811,0.9989022605732143,0.6562636189532168,4.348115960094772,0.05250758548239894,31.116459208144448,3.071211237890587,4.668839325798004,4.311797400646925,3.834219040046877,0.9591836734693877
2336,2336,20.282549672224306,10.60661910414275,47.51576375922596,0.5377666762421163,0.9849139987089841,0.254008617393848,0.17732710920890005,340.6906766462812,12.069413456893695,13.986490917213311,0.6199633517171067,4,0.08151384221804037,0.9999340574911788,0.7973860448959864,2.4883034574283,0.0014361134784974198,21.289018176846994,1.0064685046226884,5.760145491329704,3.546904964752939,3.421493667329439,0.9545454545454546
2337,2337,24.836069759439027,16.061267456218808,85.55799978740274,0.42229030723829375,0.9256437073034169,0.2841919758929092,0.14673852083688124,541.1161252036513,24.314897013027085,21.439146786252344,0.4670545554437986,4,0.041696932644995854,0.9997468024332792,0.4374357319926703,4.070609509928892,0.001206037569470895,22.463736272368237,2.37233348707079,2.5609868767207593,5.031086392779831,3.101018134174686,0.9512195121951219
2338,2338,12.958409752949478,14.754885983831372,118.01647071366412,0.6902096480166825,1.0285441032007288,0.6156856142543974,0.2130236011406269,772.4480916910397,72.66104326347839,48.45085471694608,0.549053134538968,10,0.07996157537199906,0.704187130192985,0.9308462650379735,3.928721375214831,2.268422635394873,11.065891059750697,1.892518693198781,9.982934545800084,1.893368227044937,2.522472797968471,1.0
2339,2339,18.08980441911001,14.770185862930056,104.67366562367677,0.6109077450769155,1.0566093307964872,0.4193845692933466,0.15059263559754366,598.9746321810363,43.89852017394146,28.253197417694658,0.49976165491704555,4,0.04976617136065542,1.0000729193478342,0.48507245789958403,5.2859177208379355,0.0018033548730509474,17.646196682362444,0.44360773674756615,6.69725477555829,3.0424064358850487,2.4929864442250205,1.0
2340,2340,1.1019686314569128,11.774073168833992,69.96181924159748,0.6425660146534019,1.013615262933089,0.7255394753073392,0.14898754662297922,468.3480981301162,50.76006162409554,28.948820682431194,0.5979421009129349,4,0.05564176467944293,0.9999373080791698,0.7016019197434251,5.195872046213411,0.002427561558546165,1.799703256329508,0.6977346248725951,0.9534554938545312,0.9897000426800737,6.79185416632602,0.9761904761904762
2341,2341,18.80785216848473,11.244259707918056,54.47642850842552,0.5486015245285021,1.0337262707448158,0.6558979231461711,0.16738609168209512,520.4453819632862,35.73097631909717,25.74278736508076,0.4826340319444145,4,0.09196465908496165,0.9999336319682076,0.45942592223084033,4.853109212917883,0.003096922407036886,10.759751120584639,8.04810104790009,8.943894297563796,0.8054229387380891,2.672039399147995,1.0
2342,2342,5.815013023312076,15.534689208354374,34.70330988227828,0.18309474458199665,0.9893707055265271,0.39956026059437444,0.14820589004709359,518.1137406044371,13.86606354005044,18.51600460903845,0.3044619162451069,4,0.16893286359098525,1.0001358526900397,0.2545534257608089,3.8071751435492516,0.002654964745449898,5.623303974020132,0.1917090492919442,4.52168287002232,3.532545619063505,5.779925116528824,1.0
2343,2343,5.792541091362139,14.374445546549678,99.68971771506445,0.6142968394078877,1.0269812196816954,0.13845872996843067,0.12857167973738073,1100.9420048536426,13.802911705739188,16.01944690007427,0.48060695413861215,4,0.03586632364374864,1.0000532622107847,0.4561330006604324,3.0228231375326824,0.0007145987763441896,3.597190025397566,2.195351065964573,6.9436601120917345,5.879989273217545,8.19095794943333,0.9782608695652174
2344,2344,6.8802215483358395,25.82191160230308,104.68143620019437,0.19989549698883463,0.8257824589186,0.35383964998290746,0.10392348946702687,3425.22698654234,37.04044274478483,24.34817312408178,0.6358495290926401,4,0.05144523565074266,0.9999919108385361,0.9660418403296309,4.304864889121774,0.0017648795905892654,2.451928262046877,4.428293286288962,7.243663766536052,7.535551069771411,7.787213578272581,0.953125
2345,2345,26.280123400539168,13.697783664228023,78.29652727904656,0.5313149215053012,1.0039515362599025,0.4448249599328339,0.16615531363782685,481.4257564251275,34.82824960978192,25.47435556076319,0.4789142001869882,4,0.06933233931558291,0.9999739394965941,0.45366849221947314,4.810934671899357,0.0020708470051122967,31.294196285949894,5.014072885410727,11.670700752301757,2.4338641369455263,2.1380766644665155,1.0
2346,2346,27.49102576881795,10.825771648196847,53.25317977297289,0.5785460585208098,1.0202651788541588,0.638253868902785,0.17090590487920151,633.1076036604073,33.98904802147548,23.873717538305325,0.5804284190312975,4,0.055442720961284664,0.999923060843318,0.6477565571118317,4.315971893017446,0.0016948164626624672,26.620366384558736,0.8706593842592127,2.655063840957456,1.5717769127957382,3.0184394154034035,1.0
2347,2347,1.2714300000477294,11.850216151436396,70.53062151125208,0.6394922495263079,0.9990793699461782,0.546005046376348,0.1487019786479015,707.6687430426628,38.51007526920384,25.444118006013813,0.5779037282646448,4,0.04793725772949742,1.000063972621523,0.6394081796485881,4.605408101533082,0.0016347471841852404,29.1953623126456,27.92393231259787,6.084666406743674,1.8132458404874736,2.320169485501381,0.9777777777777777
2348,2348,30.254752384385732,9.746750269441879,44.993349329559756,0.6030297866390236,1.0227660625919783,0.36881332061418615,0.18991435832719208,310.6670563786707,16.594146571789,16.414268927909095,0.6183195211206136,4,0.08815385283405774,0.9999262872813378,0.7856411666764211,2.922700361192063,0.0014742366048628747,19.052815573115225,11.201936811270507,4.407575146099577,2.4138518229082218,2.3498098474564215,1.0
2349,2349,20.59199763123425,7.85388190190305,28.616754898377483,0.5906929252968359,1.0268247743098269,0.3929679027270673,0.28495034936868313,530.8050057664491,11.245466155269929,13.496170975577272,0.6211137668696297,4,0.017043783330084494,1.0000131389968596,0.8009968034859607,2.4002981043664153,0.00034841406161467914,21.986399172702875,1.3944015414686248,3.9003484074011916,1.739733981947871,2.474364125426849,1.0
2350,2350,21.192592763244505,14.267822683234579,75.92864362247785,0.4748980142411234,0.9898360577362126,0.18975280586015442,0.2192850091288947,654.8924981285603,14.40767317252089,23.54366619295451,0.16708579656648317,4,0.21774459581794403,0.9997263231644593,0.13370333896704517,5.2384617360318355,0.0036468764296023375,21.36351232712252,0.17091956387801588,3.9603420738268458,3.31625460339661,2.970088699703399,1.0
